name,cols,rows,equalities,nz,density,bin,int,cont,rpart,rpack,rcov,rcard,rknp,riknp,rflowbin,rflowint,rflowmx,rvbound,rother,objMin,objMax,objAv,objMed,objAllInt,objRatioLSA,rhsMin,rhsMax,rhsAv,rhsMed,rhsAllInt,rhsRatioLSA,aMin,aMax,aAv,aMed,aAllInt,aRatioLSA
long02_j,51793,17241,4501,1011556,0.113280827088319,51695,98,0,2752,6909,0,132,0,0,1568,0,0,0,5880,0,24,4.52899,1,1,24,0,16,0.890668,1,1,16,-1,1,0.57702,1,1,1
long04_j,51793,17241,4501,1011556,0.113280827088319,51709,84,0,2752,6909,14,132,0,0,1568,0,0,0,5866,0,26,4.11065,1,1,26,0,14,0.884171,1,1,14,-1,1,0.57702,1,1,1
long05_j,51793,17241,4501,1011556,0.113280827088319,51695,98,0,2752,6909,0,132,0,0,1568,0,0,0,5880,0,26,3.99915,1,1,26,0,13,0.883939,1,1,13,-1,1,0.57702,1,1,1
lotsize,2985,1920,600,6565,0.114548436627582,1195,0,1790,0,120,0,0,0,5,0,0,0,0,1795,0,45000,4904.62,2,1,45000,0,299,48.7932,0,1,299,-20019,1,-3403.54,1,1,20019
LpPackingModel1_Dim10,22332,76362,0,376310,0.022066875546641,22312,0,20,0,10,0,0,0,0,0,0,0,0,76352,-27825300,5.56666,-25841.8,0,0,35539500,-1E+100,84016.8,-5.23821E+095,272.103,0,1.005E+100,-99.5037,84002.8,135.982,0.00691,0,8400280000
LpPackingModel1_Dim15,45503,153945,0,762264,0.010881776232324,45473,0,30,0,15,0,0,0,0,0,0,0,0,153930,-27825300,5.56666,-15134.5,0,0,68032500,-1E+100,84016.8,-5.19666E+095,220.164,0,1.005E+100,-100,84002.8,126.947,0.007,0,8400280000
LpPackingModel2_Dim10,20537,65935,0,339036,0.025037606054342,20517,0,20,0,10,0,0,0,0,0,0,0,0,65925,-17153000,3.43136,-18244.8,0,0,33809700,0,38392.7,216.022,56.041,0,47223.5,-84.432,38441,45.1278,0.0065,0,3844100000
LpPackingModel3_Dim15,44237,144478,0,731949,0.011452318923732,44207,0,30,0,15,0,0,0,0,0,0,0,0,144463,-17153000,3.43136,-10312,0,0,48688600,0,43513.1,315.291,43.6731,0,53521.7,-96.707,43502.7,65.3466,0.00703,0,4350270000
LpPackingModel4_Dim10,20537,65935,0,339036,0.025037606054342,20517,0,20,0,10,0,0,0,0,0,0,0,0,65925,-17153000,3.43136,-18244.8,0,0,33809700,0,35326,215.566,55.6969,0,35326,-84.432,35374.4,45.0391,0.00652,0,3537440000
LpPackingModel4_Dim15,44237,144478,0,731949,0.011452318923732,44207,0,30,0,15,0,0,0,0,0,0,0,0,144463,-17153000,3.43136,-10312,0,0,48688600,0,42320.7,314.492,43.2347,0,42320.7,-96.707,42327.8,65.189,0.00706,0,4232780000
LpPackingModel5_Dim10,22009,74559,0,367998,0.022425651736751,21989,0,20,0,10,0,0,0,0,0,0,0,0,74549,-23648100,4.73104,-11190.9,0,0,163113000,0,44677.4,505.564,138.173,0,55043.1,-100,44681.1,105.939,0.01012,0,4468110000
LpPackingModel5_Dim15,48163,163429,0,804740,0.010223813879473,48133,0,30,0,15,0,0,0,0,0,0,0,0,163414,-23648100,4.73104,-5483.87,0,0,484294000,-1E+100,44677.4,-1.22377E+095,127.817,0,1.23201E+100,-100,44681.1,144.253,0.01169,0,4468110000
LR1_DR02_VC03_V7a_t360,13352,5400,4320,36666,0.050853804673457,4176,7011,2165,0,0,0,0,0,0,0,3240,0,0,2160,-3.59,925.211,193.702,0,0,92521.1,-40,71,0.2,0,1,71,-300,300,-7.09769,1,1,300
LR1_DR02_VC03_V8a_t360,13304,5400,4320,36474,0.050770027393599,4128,7011,2165,0,0,0,0,0,0,0,3240,0,0,2160,-3.59,1232.52,274.495,0,0,123252,-35,57,0.2,0,1,57,-300,300,-7.13637,1,1,300
LR1_DR02_VC04_V8a_t360,17089,6480,5400,47840,0.043201568549258,5576,9348,2165,0,0,0,0,0,0,0,4320,0,0,2160,-3.59,973.647,208.667,0,0,97364.7,-42,77,0.166667,0,1,77,-300,300,-6.9495,1,1,300
LR1_DR02_VC05_V8a_t360,20810,7560,6480,58950,0.037470538431615,11274,7371,2165,0,0,0,0,0,0,1800,3600,0,0,2160,-3.59,916.72,190.992,0,0,91672,-45,69,0.142857,0,1,69,-300,300,-6.49873,1,1,300
LR1_DR03_VC03_V10b_t360,18486,7200,5760,51624,0.038786108406362,6252,9348,2886,0,0,0,0,0,0,0,4320,0,0,2880,-3.59,1277.25,260.195,0,0,127725,-39,108,0.304028,0,1,108,-300,300,-10.1997,1,1,300
LR1_DR03_VC03_V13b_t360,18498,7200,5760,51672,0.038796987061664,6264,9348,2886,0,0,0,0,0,0,0,4320,0,0,2880,-3.59,1322.21,267.908,0,0,132221,-54,128,0.30875,0,1,128,-300,300,-10.19,1,1,300
LR1_DR03_VC03_V16a_t360,18300,7200,5760,50880,0.038615664845173,6066,9348,2886,0,0,0,0,0,0,0,4320,0,0,2880,-3.59,2204.23,380.976,0,0,220423,-41,102,0.2,0,1,102,-300,300,-10.3525,1,1,300
LR1_DR04_VC03_V15a_t180,12070,4500,3600,32982,0.060723557028445,3978,6285,1807,0,0,0,0,0,0,0,2700,0,0,1800,-1.79,1258.77,251.253,0,0,125877,-43,131,0.28,0,1,131,-300,300,-12.0387,1,1,300
LR1_DR04_VC03_V15a_t360,23590,9000,7200,66462,0.031304224954077,8298,11685,3607,0,0,0,0,0,0,0,5400,0,0,3600,-3.59,1258.77,266.005,0,0,125877,-43,131,0.28,0,1,131,-300,300,-11.9299,1,1,300
LR1_DR04_VC03_V15b_t180,12094,4500,3600,33078,0.060779449864947,4002,6285,1807,0,0,0,0,0,0,0,2700,0,0,1800,-1.79,1265.57,258.752,0,0,126557,-51,150,-0.119778,0,1,150,-300,300,-12.0031,1,1,300
LR1_DR04_VC03_V15b_t360,23614,9000,7200,66558,0.031317579966687,8322,11685,3607,0,0,0,0,0,0,0,5400,0,0,3600,-3.59,1265.57,272.605,0,0,126557,-51,150,0.341333,0,1,150,-300,300,-11.9123,1,1,300
LR1_DR04_VC05_V17a_t120,12912,4200,3600,35170,0.064852923821325,4230,7475,1207,0,0,0,0,0,0,0,3000,0,0,1200,-1.19,1258.77,227.3,0,0,125877,-43,131,0.2,0,1,131,-300,300,-11.124,1,1,300
LR1_DR04_VC05_V17a_t180,18912,6300,5400,53170,0.044626070958558,6630,10475,1807,0,0,0,0,0,0,0,4500,0,0,1800,-1.79,1258.77,241.542,0,0,125877,-43,131,0.2,0,1,131,-300,300,-11.0177,1,1,300
LR1_DR04_VC05_V17a_t360,36912,12600,10800,107170,0.02304279246737,13830,19475,3607,0,0,0,0,0,0,0,9000,0,0,3600,-3.59,1258.77,256.107,0,0,125877,-43,131,0.2,0,1,131,-300,300,-10.913,1,1,300
LR1_DR04_VC05_V17b_t120,12922,4200,3600,35210,0.064876438115875,4240,7475,1207,0,0,0,0,0,0,0,3000,0,0,1200,-1.19,1265.57,234.895,0,0,126557,-51,150,-0.134762,0,1,150,-300,300,-11.111,1,1,300
LR1_DR04_VC05_V17b_t180,18922,6300,5400,53210,0.044636041359432,6640,10475,1807,0,0,0,0,0,0,0,4500,0,0,1800,-1.79,1265.57,248.705,0,0,126557,-51,150,-0.0855556,0,1,150,-300,300,-11.0092,1,1,300
LR1_DR04_VC05_V17b_t360,36922,12600,10800,107210,0.023045149663426,13840,19475,3607,0,0,0,0,0,0,0,9000,0,0,3600,-3.59,1265.57,262.824,0,0,126557,-51,150,0.24381,0,1,150,-300,300,-10.9089,1,1,300
LR1_DR05_VC05_V25a_t120,15618,5040,4320,42700,0.054246524665272,5200,8970,1448,0,0,0,0,0,0,0,3600,0,0,1440,-1.19,1486.15,257.407,0,0,148615,-40,152,0.190476,0,1,152,-300,300,-12.2407,1,1,300
LR1_DR05_VC05_V25a_t180,22938,7560,6480,64780,0.037356278092175,8200,12570,2168,0,0,0,0,0,0,0,5400,0,0,2160,-1.79,1486.15,275.293,0,0,148615,-40,152,0.190476,0,1,152,-300,300,-12.0827,1,1,300
LR1_DR05_VC05_V25a_t360,44898,15120,12960,131020,0.019300066629569,17200,23370,4328,0,0,0,0,0,0,0,10800,0,0,4320,-3.59,1486.15,293.581,0,0,148615,-40,152,0.190476,0,1,152,-300,300,-11.9283,1,1,300
LR1_DR05_VC05_V25b_t120,15588,5040,4320,42580,0.054198182566158,5170,8970,1448,0,0,0,0,0,0,0,3600,0,0,1440,-1.19,1440.61,263.045,0,0,144061,-51,171,0.0367063,0,1,171,-300,300,-12.276,1,1,300
LR1_DR05_VC05_V25b_t180,22908,7560,6480,64660,0.03733590908377,8170,12570,2168,0,0,0,0,0,0,0,5400,0,0,2160,-1.79,1440.61,281.685,0,0,144061,-51,171,-0.0242063,0,1,171,-300,300,-12.1056,1,1,300
LR1_DR05_VC05_V25b_t360,44868,15120,12960,130900,0.019295282623267,17170,23370,4328,0,0,0,0,0,0,0,10800,0,0,4320,-3.59,1440.61,300.736,0,0,144061,-51,171,0.235913,0,1,171,-300,300,-11.9394,1,1,300
LR1_DR08_VC05_V38a_t120,23936,7560,6480,66090,0.036522658305747,8310,13455,2171,0,0,0,0,0,0,0,5400,0,0,2160,-1.19,2154.28,265.587,15,0,215428,-40,274,0.15873,0,1,274,-300,300,-13.8724,1,1,300
LR1_DR08_VC05_V38a_t180,35216,11340,9720,100410,0.025143393214725,13110,18855,3251,0,0,0,0,0,0,0,8100,0,0,3240,-1.79,2154.28,286.596,0,0,215428,-40,274,0.15873,0,1,274,-300,300,-13.6764,1,1,300
LR1_DR08_VC05_V40a_t120,24026,7560,6480,66450,0.036584044533766,8400,13455,2171,0,0,0,0,0,0,0,5400,0,0,2160,-1.19,2192.86,279.666,21,0,219286,-42,263,0.174603,0,1,263,-300,300,-13.7959,1,1,300
LR1_DR08_VC05_V40a_t180,35306,11340,9720,100770,0.025169215958317,13200,18855,3251,0,0,0,0,0,0,0,8100,0,0,3240,-1.79,2192.86,301.053,0,0,219286,-42,263,0.174603,0,1,263,-300,300,-13.6267,1,1,300
LR1_DR08_VC05_V40b_t120,24006,7560,6480,66370,0.036570442927187,8380,13455,2171,0,0,0,0,0,0,0,5400,0,0,2160,-1.19,2294.36,283.009,10,0,229436,-50,282,-0.135714,0,1,282,-300,300,-13.8129,1,1,300
LR1_DR08_VC05_V40b_t180,35286,11340,9720,100690,0.025163488954605,13180,18855,3251,0,0,0,0,0,0,0,8100,0,0,3240,-1.79,2294.36,304.342,0,0,229436,-50,282,-0.0266314,0,1,282,-300,300,-13.6377,1,1,300
LR1_DR08_VC10_V40a_t120,45881,12960,11880,129660,0.021805604999084,16800,26910,2171,0,0,0,0,0,0,0,10800,0,0,2160,-1.19,2507.83,298.261,21,0,250783,-42,263,0.101852,0,1,263,-300,300,-14.2638,1,1,300
LR1_DR08_VC10_V40b_t120,45841,12960,11880,129500,0.021797700640512,16760,26910,2171,0,0,0,0,0,0,0,10800,0,0,2160,-1.19,2512.87,301.916,10,0,251287,-50,282,-0.0791667,0,1,282,-300,300,-14.2817,1,1,300
LR1_DR12_VC05_V70a_t120,34990,10920,9360,97130,0.02542065917316,12420,19435,3135,0,0,0,0,0,0,0,7800,0,0,3120,-1.19,2230.31,278.407,30,0,223031,-50,433,0.175824,0,1,433,-300,300,-14.8502,1,1,300
LR1_DR12_VC05_V70a_t180,51550,16380,14040,147770,0.017500227975495,19620,27235,4695,0,0,0,0,0,0,0,11700,0,0,4680,-1.79,2230.31,298.994,22,0,223031,-50,433,0.175824,0,1,433,-300,300,-14.6218,1,1,300
LR1_DR12_VC05_V70b_t120,34970,10920,9360,97050,0.025414248319596,12400,19435,3135,0,0,0,0,0,0,0,7800,0,0,3120,-1.19,2240.2,270.559,25,0,224020,-57,452,-0.166209,0,1,452,-300,300,-14.8626,1,1,300
LR1_DR12_VC05_V70b_t180,51530,16380,14040,147690,0.017497542240411,19600,27235,4695,0,0,0,0,0,0,0,11700,0,0,4680,-1.79,2240.2,291.492,24,0,224020,-59,452,-0.071917,0,1,452,-300,300,-14.6298,1,1,300
LR2_11_DR2_33_VC4_V11a_t60,37161,36945,6420,138884,0.01011600773915,29746,12,7403,0,480,0,0,0,0,4186,11,660,0,31608,-5.02,839.884,144.702,0.43,0,83988.4,-39,300,52.6663,0,1,300,-300,300,12.2147,1,1,300
LR2_11_DR2_33_VC5_V12a_t60,40099,39991,6960,150026,0.009355580154541,32142,13,7944,0,480,0,0,0,0,4535,12,720,0,34244,-5.25,766.389,146.435,0.42,0,76638.9,-39,300,51.2829,0,1,300,-300,300,11.0076,1,1,300
LR2_22_DR3_333_VC4_V14a_t45,58974,60102,9405,229325,0.006469964422867,48353,15,10606,0,585,0,0,0,0,5658,14,630,0,53215,-5.42,1409.29,177.588,0.982152,0,140929,-35,300,54.8813,0,1,300,-300,300,16.5758,1,1,300
LR2_22_DR3_333_VC4_V14a_t60,90320,89363,12540,357660,0.004431275005804,76174,15,14131,0,780,0,0,0,0,8388,14,840,0,79341,-5.42,1409.29,212.295,54.2629,0,140929,-35,300,62.6044,0,1,300,-300,300,20.5342,1,1,300
LR2_22_DR3_333_VC4_V17a_t45,71615,73152,11295,280017,0.005345079853394,59098,18,12499,0,585,0,0,0,0,6847,17,765,0,64938,-5.43,1378.42,201.764,0.99501,0,137842,-35,492,56.5459,0,1,492,-300,300,17.0559,1,1,300
LR2_22_DR3_333_VC4_V17a_t60,109519,108566,15060,435517,0.003662872530376,92847,18,16654,0,780,0,0,0,0,10162,17,1036,0,96571,-5.43,1378.42,235.934,77.5423,0,137842,-35,492,63.5231,0,1,492,-300,300,20.6747,1,1,300
lrsa120,3839,14521,119,39956,0.071674944761626,120,119,3600,0,0,0,0,0,0,0,0,89,0,14432,0,1,0.937744,1,1,1,-1,2,0.00227257,0,1,2,-2,1,0.270347,1,1,2
lseu,89,28,0,309,12.3996789727127,89,0,0,0,17,0,0,1,0,0,0,0,0,10,0,517,174.09,163,1,86.1667,-2600,2700,-197.857,1,1,2700,-525,525,-151.288,-230,1,525
m100n500k4r1,500,100,0,2000,4,500,0,0,0,100,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
macrophage,2260,3164,0,9492,0.132743362831858,2260,0,0,0,0,609,0,0,0,0,0,0,0,2555,0,1,0.7,1,1,1,0,1,0.384956,0,1,1,-1,1,0.461652,1,1,1
mad,220,51,30,2808,25.0267379679144,200,0,20,20,1,0,0,0,9,0,0,10,0,11,0,1,0.0909091,0,1,1,0,10,1.47059,1,1,10,-1,1,0.211588,0.0594,0,2500
mainerd_1st_phase,2050,20661,465,62350,0.147207948048698,1860,62,128,465,0,0,0,0,17980,0,0,0,0,2216,0,126,4.08683,0,1,126,-62,67,-3.77697,2,0,134,-76,12.5,-1.16743,1,0,76
manna81,3321,6480,0,12960,0.060222824450467,18,3303,0,0,0,0,0,0,0,0,0,0,0,6480,-1,-1,-1,-1,1,1,2,24,9.70247,9,1,12,1,1,1,1,1,1
map10,164547,328818,118493,549920,0.001016374973221,146,0,164401,17,0,0,0,1,0,0,0,0,0,328800,-1,0,-0.0101855,0,1,1,0,85628400,260.414,0,1,85628400,-1,10986600,1557.3,1,1,10986600
map16715-04,164547,328818,118493,549920,0.001016374973221,146,0,164401,17,0,0,0,1,0,0,0,0,0,328800,-1,0,-0.0101855,0,1,1,0,34251400,104.166,0,1,34251400,-1,10986600,1557.3,1,1,10986600
map18,164547,328818,118493,549920,0.001016374973221,146,0,164401,17,0,0,0,1,0,0,0,0,0,328800,-1,0,-0.0101855,0,1,1,0,154131000,468.744,0,1,154131000,-1,10986600,1557.3,1,1,10986600
markshare_4_0,34,4,4,123,90.4411764705882,30,0,4,0,0,0,0,0,0,0,0,0,0,4,0,1,0.117647,0,1,1,649,888,770.5,786,1,1.36826,1,99,50.1626,53,1,99
markshare1,62,6,6,312,83.8709677419355,50,0,12,0,0,0,0,0,0,0,0,0,0,6,-1,1,0,0,1,1,1116,1353,1214.33,1169,1,1.21237,1,99,46.7532,47,1,99
markshare2,74,7,7,434,83.7837837837838,60,0,14,0,0,0,0,0,0,0,0,0,0,7,-1,1,0,0,1,1,1324,1686,1501.71,1482,1,1.27341,1,99,48.4839,51,1,99
mas74,151,13,0,1706,86.9077941925624,150,0,1,0,0,0,0,0,1,0,0,0,0,12,1E-05,1,0.00663245,1E-05,0,100000,20,157345,99224.7,107284,0,7867.23,1,9948,4044.98,3795,0,9948
mas76,151,12,0,1640,90.5077262693157,150,0,1,0,0,0,0,0,1,0,0,0,0,11,1E-05,1,0.00663245,1E-05,0,100000,15,157345,112061,121388,0,10489.6,1,9936,4280.8,4071.89,0,9936
maxgasflow,7437,7160,2248,19717,0.037027981036986,2456,0,4981,0,0,0,0,0,0,0,0,2054,0,5106,-98.915,0,-1.90748,0,0,9891500,-1501.64,10000,3426.09,0,0,567344,-10000,10000,0.245626,1,1,10000
mc11,3040,1920,400,6080,0.104166666666667,1520,0,1520,0,0,0,0,0,0,0,0,187,0,1733,0,245,42.4211,1,1,245,-212,1,0,0,1,212,-212,1,-52.75,1,1,212
mcsched,1747,2107,202,8088,0.219727139534612,1731,14,2,27,473,0,0,0,3,166,4,1,0,1433,0,1,0.00057241,0,1,1,0,475,0.479355,0,1,475,-1000,1,-0.927671,1,1,1000
medium_hidden01_j,36880,16070,2810,635220,0.107180893784919,36810,70,0,1708,4230,0,112,0,0,960,0,0,0,9060,0,168,20.8759,8,1,168,0,20,0.895022,1,1,20,-1,1,0.568527,1,1,1
medium_hidden02_j,36880,16070,2810,635220,0.107180893784919,36810,70,0,1708,4230,0,112,0,0,960,0,0,0,9060,0,168,20.5668,7,1,168,0,20,0.897511,1,1,20,-1,1,0.568527,1,1,1
medium_hidden03_j,36880,16070,2810,635220,0.107180893784919,36810,70,0,1708,4230,0,112,0,0,960,0,0,0,9060,0,24,4.03517,1,1,24,0,20,0.895022,1,1,20,-1,1,0.568527,1,1,1
medium_hidden05,37415,16070,2810,635725,0.105732296254002,37415,0,0,1708,4230,0,112,0,0,960,0,0,0,9060,0,168,20.4092,6,1,168,0,20,0.894524,1,1,20,-1,1,0.567816,1,1,1
medium_hint01_j,34248,14062,2782,622800,0.129320178522644,34170,78,0,1688,4230,0,104,0,0,960,0,0,0,7080,0,24,4.38034,1,1,24,0,18,0.90741,1,1,18,-1,1,0.570135,1,1,1
medium_hint02_j,34238,14062,2782,622800,0.129357949472619,34170,68,0,1688,4230,0,104,0,0,960,0,0,0,7080,0,168,25.8643,10,1,168,0,18,0.903712,1,1,18,-1,1,0.570135,1,1,1
medium_hint03_j,34248,14062,2782,622800,0.129320178522644,34170,78,0,1688,4230,0,104,0,0,960,0,0,0,7080,0,279,29.1943,10,1,279,0,18,0.90741,1,1,18,-1,1,0.570135,1,1,1
medium_late01_j,34245,14062,2782,622800,0.129331507491415,34170,75,0,1688,4230,0,104,0,0,960,0,0,0,7080,0,168,25.0961,9,1,168,0,18,0.906272,1,1,18,-1,1,0.570135,1,1,1
medium_late02_j,34238,14062,2782,622800,0.129357949472619,34170,68,0,1688,4230,0,104,0,0,960,0,0,0,7080,0,24,4.67472,2,1,24,0,18,0.903712,1,1,18,-1,1,0.570135,1,1,1
medium_late03,29486,8872,2782,603434,0.23067067270451,29486,0,0,1688,4230,0,104,0,0,960,0,0,0,1890,0,24,4.92627,2,1,24,0,18,0.792381,1,1,18,-1,1,0.580282,1,1,1
medium_late03_j,28848,8872,2782,602850,0.235543987403021,28770,78,0,1688,4230,0,104,0,0,960,0,0,0,1890,0,24,5.0131,3,1,24,0,18,0.792381,1,1,18,-1,1,0.58109,1,1,1
medium_late04_j,34165,13902,2782,622320,0.131025265756619,34090,75,0,1688,4230,0,104,0,0,960,0,0,0,6920,0,24,4.67569,2,1,24,0,18,0.916127,1,1,18,-1,1,0.570318,1,1,1
medium01_j,29667,8668,2871,621829,0.241812327883967,29605,62,0,1736,4371,0,112,0,0,992,0,0,0,1457,0,24,3.8199,1,1,24,0,16,0.839063,1,1,16,-1,1,0.583529,1,1,1
methanosarcina,7930,14604,0,43812,0.037831021437579,7930,0,0,0,0,5046,0,0,0,0,0,0,0,9558,0,1,0.920807,1,1,1,0,1,0.691044,1,1,1,-1,1,0.563681,1,1,1
mik-250-1-100-1,251,151,0,5351,14.1183609931136,100,150,1,0,0,0,0,0,0,0,0,0,0,151,-1790,190,-515.733,-358,1,77.8261,951,100000,34420.8,987,1,105.152,-100,1985,952.959,966,1,1985
mik-250-20-75-4,270,195,0,9270,17.6068376068376,75,175,20,0,0,0,0,0,0,0,0,0,0,195,-1730,194,-480.219,-364,1,86.5,1,999,378.072,4,1,999,-100,1996,808.673,779,1,1996
milo-v12-6-r2-40-1,2688,5628,1008,14604,0.096535815818865,840,0,1848,0,0,0,0,0,0,0,0,418,0,5210,0,42.4264,2.73208,0,0,1.41421,-2,0.0276,-0.0746446,0,0,72.4638,-1,100,5.79831,0.0276,0,33214.9
mine-166-5,830,8429,0,19412,0.277470065336682,830,0,0,0,0,0,0,2,0,0,0,0,0,8427,-31919500,1363120,-1572790,40353.8,0,15614,0,400000,355.914,0,1,2,-25422,25422,140.069,1,1,25422
mine-90-10,900,6270,0,15407,0.273028530923268,900,0,0,0,0,0,0,2,0,0,0,0,0,6268,-63602200,2624540,-1673380,17263.2,0,67006.2,0,200000,478.469,0,1,2,-47497,47497,176.476,1,1,47497
mining,348921,661133,1,3844879,0.001666735682728,348920,0,1,0,0,0,0,1,0,0,0,0,0,661132,-521448,948654000,-4550.79,-1308.11,0,31406800000,0,10000000,373.965,0,1,10000000,-27044.1,27044.1,56.8876,-1,0,39428.5
minuteddispatchstrategy,41761,80194,4321,239480,0.007150830496313,20156,0,21605,0,7196,0,0,0,0,0,0,4318,0,68680,0,305.049,1.76933,0,0,305.049,-904,44452.1,988.933,0,0,55565.1,-5719420,60000,-29531.9,1,0,5786940000000
misc03,160,96,27,2053,13.3658854166667,159,0,1,5,3,31,0,3,0,21,0,1,0,32,0,1,0.00625,0,1,1,0,200,6.96875,1,1,200,-955,100,-25.3259,1,1,955
misc06,1808,820,250,5859,0.39519479818692,112,0,1696,0,0,0,0,0,0,0,0,249,0,571,0,1,0.000553097,0,1,1,0,30,1.66123,0,0,150,-264.284,2.25394,-13.973,-1,0,2202.37
misc07,260,212,35,8619,15.6367924528302,259,0,1,7,3,127,0,3,0,27,0,1,0,44,0,1,0.00384615,0,1,1,0,300,5.08962,1,1,300,-700,100,-4.47778,1,1,700
mitre,10724,2054,383,39704,0.180250723926568,10724,0,0,383,0,0,0,0,1288,0,0,0,0,383,-2130,3195,254.467,-705,1,4.84091,1,960,51.0399,2,1,960,-1065,1080,69.2727,1,1,1080
mkc,5325,3411,2,17038,0.093803119705234,5323,0,2,0,439,0,0,0,24,0,0,2,0,2946,-40,38.31,-11.5682,-10,0,10.6838,0,2,0.142773,0,1,2,-38.31,38.31,3.96398,1,0,38.31
mod008,319,6,0,1243,64.9425287356322,319,0,0,0,0,0,0,0,0,0,0,0,0,6,56,87,73.837,75,1,1.55357,1.2,22,7.71667,5,0,18.3333,0.5,7.6,2.55747,2.1,0,15.2
mod010,2655,146,145,11203,2.89012718313856,2655,0,0,144,0,0,1,1,0,0,0,0,0,0,12,266,184.26,194,1,22.1667,1,46,1.43836,1,1,46,1,20,1.15567,1,1,20
mod011,10975,4480,4384,22271,0.045295720794012,96,0,10879,0,0,0,0,0,0,0,0,3419,0,1061,-1572.1,2681570,10998.3,35.33,0,339439,0,1,0.00379464,0,1,1,-42336,4.19992,-75.5239,1,0,296159
modglob,422,291,95,968,0.788260777511767,98,0,324,0,0,0,0,0,0,0,0,61,0,230,0.35136,40996,6020.66,585.921,0,116678,0,2188.8,57.8079,0,0,1459.2,-17360,1.50376,-3514.79,0.98,0,19288.9
momentum1,5174,42680,558,103198,0.046732653969871,2349,0,2825,100,22124,0,0,0,58,0,0,458,0,19940,0,6400,103.26,0.1,0,128000,-1,3,0.651733,1,0,1268.56,-9.97631,3.98107,0.501487,1,0,39716500000
momentum3,13532,56822,852,588073,0.076480855165812,6598,1,6933,450,67,0,0,0,3,0,0,402,0,55900,-1,1000,38.3873,0.1,0,20000,0,174,0.3275,0,0,174000000,-19.9526,3.98107,0.0602027,0.000128488,0,194695000000
monks-2.test.sc,432,6543,0,44897,1.5883882124521,432,0,0,0,0,6543,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
monks-2.train.sc,169,6990,0,50691,4.29108362749829,169,0,0,0,0,6990,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
msc98-ip,21143,15850,4301,92918,0.027727069880613,20237,53,853,423,773,0,0,1,83,3778,0,23,0,10769,0,2334530,3508.86,0,0,2241420000000,0,1000000000,63476.5,1,1,1000000000,-1000000,2334530,382.296,1,0,298820000
mushroom-best,8468,8580,4,188735,0.259767197060537,8237,118,113,0,0,0,0,0,0,0,4,0,0,8576,0,1,0.959482,1,0,311600,0,0.001,0.000946853,0.001,0,1,-1,310.001,12.879,-1,0,310.001
mzzv11,10240,9499,3372,134603,0.138381137159175,9989,251,0,0,5804,0,0,0,0,3281,91,0,0,323,-2000,100,-1.98691,0,1,250,0,1,0.611538,1,1,1,-106,1999,0.589898,1,1,1999
mzzv42z,11717,10460,4502,151261,0.123418099014832,11482,235,0,0,5680,0,0,0,0,4419,83,0,0,278,-1118,100,-1.34557,0,1,139.75,0,1,0.543021,1,1,1,-106,1117,0.60709,1,1,1117
n030w4-0,6856,4829,989,57581,0.17392066552405,6656,200,0,630,2760,18,0,0,0,210,35,0,0,1176,0,210,11.1209,0,1,21,0,6,0.767861,1,1,6,-4,3,0.513103,1,1,4
n030w4-1,6924,4811,989,56833,0.17061144659222,6724,200,0,630,2759,0,0,0,1,210,32,0,0,1179,0,210,12.0136,0,1,21,-1,7,0.764706,1,1,7,-5,7,0.510496,1,1,7
n030w4-2,7000,4816,996,56888,0.1687470336972,6796,204,0,630,2750,0,0,0,10,210,33,0,0,1183,0,355,14.8797,0,1,35.5,-1,8,0.761213,1,1,8,-5,11,0.516119,1,1,11
n030w4-3,6786,4702,978,56166,0.176026079163409,6504,282,0,630,2670,0,0,0,0,210,35,0,0,1157,0,210,10.6057,0,1,21,-1,9,0.760953,1,1,9,-1,1,0.503329,1,1,1
n050w4-0,11190,7652,1552,93792,0.109536976437498,11004,186,0,1050,4300,30,0,0,0,350,20,0,0,1902,0,210,11.2766,0,1,21,0,6,0.764767,1,1,6,-4,3,0.504883,1,1,4
n050w4-1,11299,7616,1546,92654,0.107670623785402,11113,186,0,1050,4300,0,0,0,0,350,22,0,0,1894,0,210,12.2478,0,1,21,-1,6,0.765494,1,1,6,-4,7,0.503529,1,1,7
n050w4-3,11058,7450,1541,91562,0.111143075983739,10738,320,0,1050,4150,0,0,0,0,350,22,0,0,1878,0,210,10.3672,0,1,21,-1,7,0.759732,1,1,7,-1,1,0.495773,1,1,1
n080w8-1,17248,12099,2402,140677,0.06741163769342,17063,185,0,1680,6876,0,0,0,4,560,10,0,0,2969,0,330,17.5713,0,1,33,-1,8,0.753864,1,1,8,-6,5,0.478173,1,1,6
n080w8-7,16864,11834,2394,139226,0.0697634882157,16440,424,0,1680,6640,0,0,0,0,560,12,0,0,2942,0,330,16.8403,0,1,33,-3,10,0.750634,1,1,10,-1,1,0.478948,1,1,1
n15-3,153140,29494,28974,611000,0.013527542017985,0,780,152360,0,0,0,0,0,0,0,0,27756,0,1738,0,300,2.01188,1,1,300,-463,297,0,0,1,463,-255,1,0.248511,1,1,255
